City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Athens,2004,Aquatics,Swimming,THOMPSON_ Jenny,USA,Women,4x100m freestyle relay,W,Silver
Athens,2004,Aquatics,Swimming,WEIR_ Amanda,USA,Women,4x100m freestyle relay,W,Silver
Athens,2004,Aquatics,Swimming,KITAJIMA_ Kosuke,JPN,Men,4x100m medley relay,M,Bronze
Athens,2004,Aquatics,Swimming,MORITA_ Tomomi,JPN,Men,4x100m medley relay,M,Bronze
Athens,2004,Aquatics,Swimming,OKUMURA_ Yoshihiro,JPN,Men,4x100m medley relay,M,Bronze
Athens,2004,Aquatics,Swimming,YAMAMOTO_ Takashi,JPN,Men,4x100m medley relay,M,Bronze
Athens,2004,Aquatics,Swimming,CROCKER_ Ian,USA,Men,4x100m medley relay,M,Gold
Athens,2004,Aquatics,Swimming,GANGLOFF_ Mark,USA,Men,4x100m medley relay,M,Gold
Athens,2004,Aquatics,Swimming,HANSEN_ Brendan,USA,Men,4x100m medley relay,M,Gold
Athens,2004,Aquatics,Swimming,KRAYZELBURG_ Lenny,USA,Men,4x100m medley relay,M,Gold
Athens,2004,Aquatics,Swimming,LEZAK_ Jason,USA,Men,4x100m medley relay,M,Gold
Athens,2004,Aquatics,Swimming,PEIRSOL_ Aaron,USA,Men,4x100m medley relay,M,Gold
Athens,2004,Aquatics,Swimming,PHELPS_ Michael,USA,Men,4x100m medley relay,M,Gold
Athens,2004,Aquatics,Swimming,WALKER_ Neil,USA,Men,4x100m medley relay,M,Gold
Athens,2004,Aquatics,Swimming,CONRAD_ Lars,GER,Men,4x100m medley relay,M,Silver
Athens,2004,Aquatics,Swimming,DRIESEN_ Steffen,GER,Men,4x100m medley relay,M,Silver
Athens,2004,Aquatics,Swimming,KRUPPA_ Jens,GER,Men,4x100m medley relay,M,Silver
Athens,2004,Aquatics,Swimming,MEEUW_ Helge,GER,Men,4x100m medley relay,M,Silver
Athens,2004,Aquatics,Swimming,RUPPRATH_ Thomas,GER,Men,4x100m medley relay,M,Silver
Athens,2004,Aquatics,Swimming,BUSCHSCHULTE_ Antje,GER,Women,4x100m medley relay,W,Bronze
Athens,2004,Aquatics,Swimming,GOTZ_ Daniela,GER,Women,4x100m medley relay,W,Bronze
Athens,2004,Aquatics,Swimming,POEWE_ Sarah,GER,Women,4x100m medley relay,W,Bronze
Athens,2004,Aquatics,Swimming,VAN ALMSICK_ Franziska,GER,Women,4x100m medley relay,W,Bronze
Athens,2004,Aquatics,Swimming,HANSON_ Brooke,AUS,Women,4x100m medley relay,W,Gold
Athens,2004,Aquatics,Swimming,HENRY_ Jodie,AUS,Women,4x100m medley relay,W,Gold
Athens,2004,Aquatics,Swimming,JONES_ Leisel,AUS,Women,4x100m medley relay,W,Gold
Athens,2004,Aquatics,Swimming,MILLS_ Alice,AUS,Women,4x100m medley relay,W,Gold
Athens,2004,Aquatics,Swimming,ROONEY_ Giaan,AUS,Women,4x100m medley relay,W,Gold
Athens,2004,Aquatics,Swimming,SCHIPPER_ Jess,AUS,Women,4x100m medley relay,W,Gold
Athens,2004,Aquatics,Swimming,THOMAS_ Petria,AUS,Women,4x100m medley relay,W,Gold
Athens,2004,Aquatics,Swimming,BEARD_ Amanda,USA,Women,4x100m medley relay,W,Silver
Athens,2004,Aquatics,Swimming,COPE_ Haley,USA,Women,4x100m medley relay,W,Silver
Athens,2004,Aquatics,Swimming,COUGHLIN_ Natalie,USA,Women,4x100m medley relay,W,Silver
Athens,2004,Aquatics,Swimming,JOYCE_ Kara Lynn,USA,Women,4x100m medley relay,W,Silver
Athens,2004,Aquatics,Swimming,KIRK_ Tara,USA,Women,4x100m medley relay,W,Silver
Athens,2004,Aquatics,Swimming,KOMISARZ_ Rachel,USA,Women,4x100m medley relay,W,Silver
Athens,2004,Aquatics,Swimming,THOMPSON_ Jenny,USA,Women,4x100m medley relay,W,Silver
Athens,2004,Aquatics,Swimming,WEIR_ Amanda,USA,Women,4x100m medley relay,W,Silver
Athens,2004,Aquatics,Swimming,BREMBILLA_ Emiliano,ITA,Men,4x200m freestyle relay,M,Bronze
Athens,2004,Aquatics,Swimming,CAPPELLAZZO_ Federico,ITA,Men,4x200m freestyle relay,M,Bronze
Athens,2004,Aquatics,Swimming,CERCATO_ Simone,ITA,Men,4x200m freestyle relay,M,Bronze
Athens,2004,Aquatics,Swimming,MAGNINI_ Filippo,ITA,Men,4x200m freestyle relay,M,Bronze
Athens,2004,Aquatics,Swimming,PELLICIARI_ Matteo,ITA,Men,4x200m freestyle relay,M,Bronze
Athens,2004,Aquatics,Swimming,ROSOLINO_ Massimiliano,ITA,Men,4x200m freestyle relay,M,Bronze
Athens,2004,Aquatics,Swimming,GOLDBLATT_ Scott,USA,Men,4x200m freestyle relay,M,Gold
Athens,2004,Aquatics,Swimming,KELLER_ Klete,USA,Men,4x200m freestyle relay,M,Gold
Athens,2004,Aquatics,Swimming,KETCHUM_ Dan,USA,Men,4x200m freestyle relay,M,Gold
Athens,2004,Aquatics,Swimming,LOCHTE_ Ryan,USA,Men,4x200m freestyle relay,M,Gold
Athens,2004,Aquatics,Swimming,PHELPS_ Michael,USA,Men,4x200m freestyle relay,M,Gold
Athens,2004,Aquatics,Swimming,VANDERKAAY_ Peter,USA,Men,4x200m freestyle relay,M,Gold
Athens,2004,Aquatics,Swimming,HACKETT_ Grant,AUS,Men,4x200m freestyle relay,M,Silver
Athens,2004,Aquatics,Swimming,KLIM_ Michael,AUS,Men,4x200m freestyle relay,M,Silver
Athens,2004,Aquatics,Swimming,MATKOVICH_ Antony,AUS,Men,4x200m freestyle relay,M,Silver
Athens,2004,Aquatics,Swimming,PEARSON_ Todd,AUS,Men,4x200m freestyle relay,M,Silver
Athens,2004,Aquatics,Swimming,SPRENGER_ Nicholas,AUS,Men,4x200m freestyle relay,M,Silver
Athens,2004,Aquatics,Swimming,STEVENS_ Craig,AUS,Men,4x200m freestyle relay,M,Silver
Athens,2004,Aquatics,Swimming,THORPE_ Ian,AUS,Men,4x200m freestyle relay,M,Silver
Athens,2004,Aquatics,Swimming,BUSCHSCHULTE_ Antje,GER,Women,4x200m freestyle relay,W,Bronze
Athens,2004,Aquatics,Swimming,DALLMANN_ Petra,GER,Women,4x200m freestyle relay,W,Bronze
Athens,2004,Aquatics,Swimming,GOETZ_ Janina Kristin,GER,Women,4x200m freestyle relay,W,Bronze
Athens,2004,Aquatics,Swimming,HARSTICK_ Sara,GER,Women,4x200m freestyle relay,W,Bronze
Athens,2004,Aquatics,Swimming,STOCKBAUER_ Hannah,GER,Women,4x200m freestyle relay,W,Bronze
Athens,2004,Aquatics,Swimming,VAN ALMSICK_ Franziska,GER,Women,4x200m freestyle relay,W,Bronze
Athens,2004,Aquatics,Swimming,BENKO_ Lindsay,USA,Women,4x200m freestyle relay,W,Gold
Athens,2004,Aquatics,Swimming,COUGHLIN_ Natalie,USA,Women,4x200m freestyle relay,W,Gold
Athens,2004,Aquatics,Swimming,JEFFREY_ Rhi,USA,Women,4x200m freestyle relay,W,Gold
Athens,2004,Aquatics,Swimming,KOMISARZ_ Rachel,USA,Women,4x200m freestyle relay,W,Gold
Athens,2004,Aquatics,Swimming,PIPER_ Carly,USA,Women,4x200m freestyle relay,W,Gold
Athens,2004,Aquatics,Swimming,SANDENO_ Kaitlin,USA,Women,4x200m freestyle relay,W,Gold
Athens,2004,Aquatics,Swimming,VOLLMER_ Dana,USA,Women,4x200m freestyle relay,W,Gold
Athens,2004,Aquatics,Swimming,LI_ Ji,CHN,Women,4x200m freestyle relay,W,Silver
Athens,2004,Aquatics,Swimming,PANG_ Jiaying,CHN,Women,4x200m freestyle relay,W,Silver
Athens,2004,Aquatics,Swimming,XU_ Yanwei,CHN,Women,4x200m freestyle relay,W,Silver
Athens,2004,Aquatics,Swimming,YANG_ Yu,CHN,Women,4x200m freestyle relay,W,Silver
Athens,2004,Aquatics,Swimming,ZHU_ Yingwen,CHN,Women,4x200m freestyle relay,W,Silver
Athens,2004,Aquatics,Swimming,SCHOEMAN_ Roland,RSA,Men,50m freestyle,M,Bronze
Athens,2004,Aquatics,Swimming,HALL_ Gary Jr.,USA,Men,50m freestyle,M,Gold
Athens,2004,Aquatics,Swimming,DRAGANJA_ Duje,CRO,Men,50m freestyle,M,Silver
Athens,2004,Aquatics,Swimming,TRICKETT_ Lisbeth,AUS,Women,50m freestyle,W,Bronze
Athens,2004,Aquatics,Swimming,DE BRUIJN_ Inge,NED,Women,50m freestyle,W,Gold
Athens,2004,Aquatics,Swimming,METELLA_ Malia,FRA,Women,50m freestyle,W,Silver
Athens,2004,Aquatics,Swimming,MUNZ_ Diana,USA,Women,800m freestyle,W,Bronze
Athens,2004,Aquatics,Swimming,SHIBATA_ Ai,JPN,Women,800m freestyle,W,Gold
Athens,2004,Aquatics,Swimming,MANAUDOU_ Laure,FRA,Women,800m freestyle,W,Silver
Athens,2004,Aquatics,Synchronized S.,BARTOSIK_ Alison,USA,Women,duet,W,Bronze
Athens,2004,Aquatics,Synchronized S.,KOZLOVA_ Anna,USA,Women,duet,W,Bronze
Athens,2004,Aquatics,Synchronized S.,DAVYDOVA_ Anastasia,RUS,Women,duet,W,Gold
Athens,2004,Aquatics,Synchronized S.,ERMAKOVA_ Anastasia,RUS,Women,duet,W,Gold
Athens,2004,Aquatics,Synchronized S.,TACHIBANA_ Miya,JPN,Women,duet,W,Silver
Athens,2004,Aquatics,Synchronized S.,TAKEDA_ Miho,JPN,Women,duet,W,Silver
Athens,2004,Aquatics,Synchronized S.,BARTOSIK_ Alison,USA,Women,team,W,Bronze
Athens,2004,Aquatics,Synchronized S.,CROW_ Tamara,USA,Women,team,W,Bronze
Athens,2004,Aquatics,Synchronized S.,DOBRATZ_ Erin,USA,Women,team,W,Bronze
Athens,2004,Aquatics,Synchronized S.,JASONTEK_ Rebecca,USA,Women,team,W,Bronze
Athens,2004,Aquatics,Synchronized S.,KOZLOVA_ Anna,USA,Women,team,W,Bronze
Athens,2004,Aquatics,Synchronized S.,LOWE_ Sara,USA,Women,team,W,Bronze
Athens,2004,Aquatics,Synchronized S.,MCFALL_ Lauren,USA,Women,team,W,Bronze
Athens,2004,Aquatics,Synchronized S.,NESBITT_ Stephanie,USA,Women,team,W,Bronze
Athens,2004,Aquatics,Synchronized S.,ZANOTTO_ Kendra,USA,Women,team,W,Bronze
Athens,2004,Aquatics,Synchronized S.,AZAROVA_ Elena,RUS,Women,team,W,Gold
Athens,2004,Aquatics,Synchronized S.,BRUSNIKINA_ Olga,RUS,Women,team,W,Gold
Athens,2004,Aquatics,Synchronized S.,DAVYDOVA_ Anastasia,RUS,Women,team,W,Gold
Athens,2004,Aquatics,Synchronized S.,ERMAKOVA_ Anastasia,RUS,Women,team,W,Gold
Athens,2004,Aquatics,Synchronized S.,GROMOVA_ Maria,RUS,Women,team,W,Gold
Athens,2004,Aquatics,Synchronized S.,KHASYANOVA_ Elvira,RUS,Women,team,W,Gold
Athens,2004,Aquatics,Synchronized S.,KISSELEVA_ Maria,RUS,Women,team,W,Gold
Athens,2004,Aquatics,Synchronized S.,NOVOKSHCHENOVA_ Olga,RUS,Women,team,W,Gold
Athens,2004,Aquatics,Synchronized S.,SHORINA_ Anna,RUS,Women,team,W,Gold
Athens,2004,Aquatics,Synchronized S.,FUJIMARU_ Michiyo,JPN,Women,team,W,Silver
Athens,2004,Aquatics,Synchronized S.,HARADA_ Saho,JPN,Women,team,W,Silver
Athens,2004,Aquatics,Synchronized S.,KAWASHIMA_ Naoko,JPN,Women,team,W,Silver
Athens,2004,Aquatics,Synchronized S.,KITAO_ Kanako,JPN,Women,team,W,Silver
Athens,2004,Aquatics,Synchronized S.,SUZUKI_ Emiko,JPN,Women,team,W,Silver
Athens,2004,Aquatics,Synchronized S.,TACHIBANA_ Miya,JPN,Women,team,W,Silver
Athens,2004,Aquatics,Synchronized S.,TAKEDA_ Miho,JPN,Women,team,W,Silver
Athens,2004,Aquatics,Synchronized S.,TATSUMI_ Juri,JPN,Women,team,W,Silver
Athens,2004,Aquatics,Synchronized S.,YONEDA_ Yoko,JPN,Women,team,W,Silver
Athens,2004,Aquatics,Water polo,BALASHOV_ Roman,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,CHOMAKHIDZE_ Revaz,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,ERYSHOV_ Alexandre,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,FEDOROV_ Alexander,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,GARBOUZOV_ Serguei,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,GORSHKOV_ Dmitry,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,KOZLOV_ Nikolai,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,MAKSIMOV_ Nikolay,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,REKETCHINSKI_ Andrei,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,STRATAN_ Dmitry,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,YURCHIK_ Vitaly,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,ZAKIROV_ Marat,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,ZINNUROV_ Irek,RUS,Men,water polo,M,Bronze
Athens,2004,Aquatics,Water polo,BENEDEK_ Tibor,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,BIROS_ Peter,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,FODOR_ Rajmund,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,GERGELY_ Istvan,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,KASAS_ Tamas,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,KISS_ Gergely,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,MADARAS_ Norbert,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,MOLNAR_ Tamas,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,STEINMETZ_ Adam,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,STEINMETZ_ Barnabas,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,SZECSI_ Zoltan,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,VARGA_ Tamas,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,VARI_ Attila,HUN,Men,water polo,M,Gold
Athens,2004,Aquatics,Water polo,CIRIC_ Aleksandar,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,GOJKOVIC_ Vladimir,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,IKODINOVIC_ Danilo,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,JELENIC_ Viktor,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,JOKIC_ Predrag,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,KULJACA_ Nikola,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,NIKIC_ Slobodan,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,SAPIC_ Aleksandar,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,SAVIC_ Dejan,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,SEFIK_ Denis,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,TRBOJEVIC_ Petar,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,UDOVICIC_ Vanja,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,VUJASINOVIC_ Vladimir,SCG,Men,water polo,M,Silver
Athens,2004,Aquatics,Water polo,BEAUREGARD_ Robin,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,DINGELDEIN_ Margaret,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,ESTES_ Ellen,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,FRANK_ Jacqueline,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,GOLDA_ Natalie,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,LORENZ_ Ericka,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,MOODY_ Heather,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,MUNRO_ Thalia,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,PAYNE_ Nicolle,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,PETRI_ Heather,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,RULON_ Kelly,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,STACHOWSKI_ Amber,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,VILLA_ Brenda,USA,Women,water polo,W,Bronze
Athens,2004,Aquatics,Water polo,ALLUCCI_ Carmela,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,ARAUJO_ Alexandra,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,BOSURGI_ Silvia,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,CONTI_ Francesca,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,DI MARIO_ Tania,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,GIGLI_ Elena,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,GREGO_ Melania,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,MALATO_ Giusy,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,MICELI_ Martina,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,MUSUMECI_ Maddalena,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,RAGUSA_ Cinzia,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,TOTH_ Noemi,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,ZANCHI_ Manuela,ITA,Women,water polo,W,Gold
Athens,2004,Aquatics,Water polo,ASILIAN_ Dimitra,GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,ELLINAKI_ Georgia,GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,KARAGIANNI_ Eftychia,GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,KARAPATAKI_ Angeliki,GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,KOZOMPOLI_ Stavroula,GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,LARA_ Georgia,GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,LIOSI_ Kyriaki,GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,MELIDONI_ Aniopi,GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,MORAITI_ Antonia,GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,MORAITIDOU_ Evangelia,GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,MYLONAKI_ Anthoula,GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,OIKONOMOPOULOU_ Aikaterini,GRE,Women,water polo,W,Silver
Athens,2004,Aquatics,Water polo,ROUMPESI_ Antigoni,GRE,Women,water polo,W,Silver
Athens,2004,Archery,Archery,CUDDIHY_ Tim,AUS,Men,individual (FITA Olympic round - 70m),M,Bronze
Athens,2004,Archery,Archery,GALIAZZO_ Marco,ITA,Men,individual (FITA Olympic round - 70m),M,Gold
Athens,2004,Archery,Archery,YAMAMOTO_ Hiroshi,JPN,Men,individual (FITA Olympic round - 70m),M,Silver
Athens,2004,Archery,Archery,WILLIAMSON_ Alison,GBR,Women,individual (FITA Olympic round - 70m),W,Bronze
Athens,2004,Archery,Archery,PARK_ Sung-Hyun,KOR,Women,individual (FITA Olympic round - 70m),W,Gold
Athens,2004,Archery,Archery,LEE_ Sung Jin,KOR,Women,individual (FITA Olympic round - 70m),W,Silver
Athens,2004,Archery,Archery,HRACHOV_ Dmytro,UKR,Men,team (FITA Olympic round - 70m),M,Bronze
Athens,2004,Archery,Archery,RUBAN_ Viktor,UKR,Men,team (FITA Olympic round - 70m),M,Bronze
Athens,2004,Archery,Archery,SERDYUK_ Oleksandr,UKR,Men,team (FITA Olympic round - 70m),M,Bronze
Athens,2004,Archery,Archery,IM_ Dong Hyun,KOR,Men,team (FITA Olympic round - 70m),M,Gold
Athens,2004,Archery,Archery,JANG_ Yong-Ho,KOR,Men,team (FITA Olympic round - 70m),M,Gold
Athens,2004,Archery,Archery,PARK_ Kyung Mo,KOR,Men,team (FITA Olympic round - 70m),M,Gold
Athens,2004,Archery,Archery,CHEN_ Szu Yuan,TPE,Men,team (FITA Olympic round - 70m),M,Silver
Athens,2004,Archery,Archery,LIU_ Ming Huang,TPE,Men,team (FITA Olympic round - 70m),M,Silver
Athens,2004,Archery,Archery,WANG_ Cheng Pang,TPE,Men,team (FITA Olympic round - 70m),M,Silver
Athens,2004,Archery,Archery,CHEN_ Li Ju,TPE,Women,team (FITA Olympic round - 70m),W,Bronze
Athens,2004,Archery,Archery,WU_ Hui Ju,TPE,Women,team (FITA Olympic round - 70m),W,Bronze
Athens,2004,Archery,Archery,YUAN_ Shu Chi,TPE,Women,team (FITA Olympic round - 70m),W,Bronze
Athens,2004,Archery,Archery,LEE_ Sung Jin,KOR,Women,team (FITA Olympic round - 70m),W,Gold
Athens,2004,Archery,Archery,PARK_ Sung-Hyun,KOR,Women,team (FITA Olympic round - 70m),W,Gold
Athens,2004,Archery,Archery,YUN_ Mi-Jin,KOR,Women,team (FITA Olympic round - 70m),W,Gold
Athens,2004,Archery,Archery,HE_ Ying,CHN,Women,team (FITA Olympic round - 70m),W,Silver
Athens,2004,Archery,Archery,LIN_ Sang,CHN,Women,team (FITA Olympic round - 70m),W,Silver
Athens,2004,Archery,Archery,ZHANG_ Juan Juan,CHN,Women,team (FITA Olympic round - 70m),W,Silver
Athens,2004,Athletics,Athletics,TADESSE_ Zersenay,ERI,Men,10000m,M,Bronze
Athens,2004,Athletics,Athletics,BEKELE_ Kenenisa,ETH,Men,10000m,M,Gold
Athens,2004,Athletics,Athletics,SIHINE_ Sileshi,ETH,Men,10000m,M,Silver
Athens,2004,Athletics,Athletics,TULU_ Derartu,ETH,Women,10000m,W,Bronze
Athens,2004,Athletics,Athletics,XING_ Huina,CHN,Women,10000m,W,Gold
Athens,2004,Athletics,Athletics,DIBABA_ Ejegayehu,ETH,Women,10000m,W,Silver
Athens,2004,Athletics,Athletics,GREENE_ Maurice,USA,Men,100m,M,Bronze
Athens,2004,Athletics,Athletics,GATLIN_ Justin,USA,Men,100m,M,Gold
Athens,2004,Athletics,Athletics,OBIKWELU_ Francis,POR,Men,100m,M,Silver
Athens,2004,Athletics,Athletics,CAMPBELL-BROWN_ Veronica,JAM,Women,100m,W,Bronze
Athens,2004,Athletics,Athletics,NESTERENKO_ Yuliya,BLR,Women,100m,W,Gold
Athens,2004,Athletics,Athletics,WILLIAMS_ Lauryn,USA,Women,100m,W,Silver
Athens,2004,Athletics,Athletics,MORRISON_ Melissa,USA,Women,100m hurdles,W,Bronze
Athens,2004,Athletics,Athletics,HAYES_ Joanna,USA,Women,100m hurdles,W,Gold
Athens,2004,Athletics,Athletics,KRASOVSKA_ Olena,UKR,Women,100m hurdles,W,Silver
Athens,2004,Athletics,Athletics,GARCIA_ Anier,CUB,Men,110m hurdles,M,Bronze
Athens,2004,Athletics,Athletics,LIU_ Xiang,CHN,Men,110m hurdles,M,Gold
Athens,2004,Athletics,Athletics,TRAMMELL_ Terrence,USA,Men,110m hurdles,M,Silver
Athens,2004,Athletics,Athletics,SILVA_ Rui,POR,Men,1500m,M,Bronze
Athens,2004,Athletics,Athletics,EL GUERROUJ_ Hicham,MAR,Men,1500m,M,Gold
Athens,2004,Athletics,Athletics,LAGAT_ Bernard,KEN,Men,1500m,M,Silver
Athens,2004,Athletics,Athletics,CIONCAN_ Maria,ROU,Women,1500m,W,Bronze
Athens,2004,Athletics,Athletics,HOLMES_ Kelly,GBR,Women,1500m,W,Gold
Athens,2004,Athletics,Athletics,TOMASHEVA_ Tatyana,RUS,Women,1500m,W,Silver
Athens,2004,Athletics,Athletics,GATLIN_ Justin,USA,Men,200m,M,Bronze
Athens,2004,Athletics,Athletics,CRAWFORD_ Shawn,USA,Men,200m,M,Gold
Athens,2004,Athletics,Athletics,WILLIAMS_ Bernard,USA,Men,200m,M,Silver
Athens,2004,Athletics,Athletics,FERGUSON-MCKENZIE_ Debbie,BAH,Women,200m,W,Bronze
Athens,2004,Athletics,Athletics,CAMPBELL-BROWN_ Veronica,JAM,Women,200m,W,Gold
Athens,2004,Athletics,Athletics,FELIX_ Allyson,USA,Women,200m,W,Silver
Athens,2004,Athletics,Athletics,SAVILLE_ Jane,AUS,Women,20km race walk,W,Bronze
Athens,2004,Athletics,Athletics,TSOUMELEKA_ Athanasia,GRE,Women,20km race walk,W,Gold
Athens,2004,Athletics,Athletics,IVANOVA_ Olimpiada,RUS,Women,20km race walk,W,Silver
Athens,2004,Athletics,Athletics,DEAKES_ Nathan,AUS,Men,20km walk,M,Bronze
Athens,2004,Athletics,Athletics,BRUGNETTI_ Ivano,ITA,Men,20km walk,M,Gold
Athens,2004,Athletics,Athletics,FERNANDEZ_ Francisco Javier,ESP,Men,20km walk,M,Silver
Athens,2004,Athletics,Athletics,KOECH_ Paul Kipsiele,KEN,Men,3000m steeplechase,M,Bronze
Athens,2004,Athletics,Athletics,KEMBOI_ Ezekiel,KEN,Men,3000m steeplechase,M,Gold
Athens,2004,Athletics,Athletics,KIPRUTO_ Brimin Kiprop,KEN,Men,3000m steeplechase,M,Silver
Athens,2004,Athletics,Athletics,BREW_ Derrick,USA,Men,400m,M,Bronze
Athens,2004,Athletics,Athletics,WARINER_ Jeremy,USA,Men,400m,M,Gold
Athens,2004,Athletics,Athletics,HARRIS_ Otis,USA,Men,400m,M,Silver
Athens,2004,Athletics,Athletics,ANTYUKH_ Natalya,RUS,Women,400m,W,Bronze
Athens,2004,Athletics,Athletics,WILLIAMS-DARLING_ Tonique,BAH,Women,400m,W,Gold
Athens,2004,Athletics,Athletics,GUEVARA_ Ana,MEX,Women,400m,W,Silver
Athens,2004,Athletics,Athletics,KEITA_ Naman,FRA,Men,400m hurdles,M,Bronze
Athens,2004,Athletics,Athletics,SANCHEZ_ Felix,DOM,Men,400m hurdles,M,Gold
Athens,2004,Athletics,Athletics,MCFARLANE_ Danny,JAM,Men,400m hurdles,M,Silver
Athens,2004,Athletics,Athletics,TERESHCHUK-ANTIPOVA_ Tetiana,UKR,Women,400m hurdles,W,Bronze
Athens,2004,Athletics,Athletics,CHALKIA_ Fani,GRE,Women,400m hurdles,W,Gold
Athens,2004,Athletics,Athletics,TIRLEA-MANOLACHE_ Ionela,ROU,Women,400m hurdles,W,Silver
Athens,2004,Athletics,Athletics,ALIU_ Deji,NGR,Men,4x100m relay,M,Bronze
Athens,2004,Athletics,Athletics,EGBELE_ Aaron,NGR,Men,4x100m relay,M,Bronze
Athens,2004,Athletics,Athletics,EMEDOLU_ Uchenna,NGR,Men,4x100m relay,M,Bronze
Athens,2004,Athletics,Athletics,FASUBA_ Olusoji,NGR,Men,4x100m relay,M,Bronze
Athens,2004,Athletics,Athletics,CAMPBELL_ Darren,GBR,Men,4x100m relay,M,Gold
